lights_1,lights_2,lights_3,lights_4,lights_5,lights_6,lights_7,speed,time
1,1,1,1,0,0,0,35.85,2023-12-24 20:34:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:34:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:34:35 UTC
1,1,1,1,1,0,0,68.31,2023-12-24 20:34:40 UTC
1,1,1,1,1,1,1,42.68,2023-12-24 20:34:45 UTC
1,1,1,1,1,1,0,54.32,2023-12-24 20:34:50 UTC
1,1,1,1,1,1,1,38.2,2023-12-24 20:34:55 UTC
1,1,1,1,1,1,1,43.73,2023-12-24 20:35:00 UTC
1,1,1,1,1,1,1,80.04,2023-12-24 20:35:05 UTC
1,1,1,1,1,1,1,35.63,2023-12-24 20:35:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:35:15 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:35:20 UTC
1,1,1,1,1,0,0,64.06,2023-12-24 20:35:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:35:30 UTC
1,1,1,1,0,0,0,54.96,2023-12-24 20:35:35 UTC
1,1,1,1,1,1,0,38.89,2023-12-24 20:35:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:35:45 UTC
1,1,1,1,1,1,1,61.83,2023-12-24 20:35:50 UTC
1,1,1,1,1,1,1,48.86,2023-12-24 20:35:55 UTC
1,1,1,1,1,1,0,64.3,2023-12-24 20:36:00 UTC
1,1,1,1,1,1,1,43.24,2023-12-24 20:36:05 UTC
1,1,1,1,1,1,0,87.84,2023-12-24 20:36:10 UTC
1,1,1,1,1,1,1,117.6,2023-12-24 20:36:15 UTC
1,1,1,1,1,1,1,114.05,2023-12-24 20:36:20 UTC
1,1,1,1,0,0,0,44.02,2023-12-24 20:36:25 UTC
1,1,1,1,1,1,0,40.03,2023-12-24 20:36:30 UTC
1,1,1,1,1,1,1,38.23,2023-12-24 20:36:35 UTC
1,1,1,1,1,1,1,79.17,2023-12-24 20:36:40 UTC
1,1,1,1,1,1,1,45.2,2023-12-24 20:36:45 UTC
1,1,1,1,1,1,0,69.97,2023-12-24 20:36:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:36:55 UTC
1,1,1,1,0,0,0,51.55,2023-12-24 20:37:00 UTC
1,1,1,1,1,1,0,65.02,2023-12-24 20:37:05 UTC
1,1,1,1,1,1,1,49.82,2023-12-24 20:37:10 UTC
1,1,1,1,1,1,0,32.16,2023-12-24 20:37:15 UTC
1,1,1,1,1,1,1,55.33,2023-12-24 20:37:20 UTC
1,1,1,1,1,1,1,73.9,2023-12-24 20:37:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:37:30 UTC
1,1,1,1,1,0,0,62.34,2023-12-24 20:37:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:37:40 UTC
1,1,1,1,0,0,0,40.78,2023-12-24 20:37:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:37:50 UTC
1,1,1,1,1,1,1,70.29,2023-12-24 20:37:55 UTC
1,1,1,1,1,1,1,64.69,2023-12-24 20:38:00 UTC
1,1,1,1,1,1,1,113.1,2023-12-24 20:38:05 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:38:10 UTC
1,1,1,1,0,0,0,56.26,2023-12-24 20:38:15 UTC
1,1,1,1,1,1,0,43.27,2023-12-24 20:38:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:38:25 UTC
1,1,1,1,1,1,1,71.03,2023-12-24 20:38:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:38:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:38:40 UTC
1,1,1,1,1,0,0,84.51,2023-12-24 20:38:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:39:00 UTC
1,1,1,1,0,0,0,55.41,2023-12-24 20:39:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:39:10 UTC
1,1,1,1,1,1,1,78.79,2023-12-24 20:39:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:39:20 UTC
1,1,1,1,0,0,0,52.86,2023-12-24 20:39:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:39:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:39:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:39:40 UTC
1,1,1,1,1,1,1,104.81,2023-12-24 20:39:50 UTC
1,1,1,1,0,0,0,52.06,2023-12-24 20:39:55 UTC
1,1,1,1,1,1,0,77.86,2023-12-24 20:40:00 UTC
1,1,1,1,1,1,1,89.99,2023-12-24 20:40:05 UTC
1,1,1,1,1,1,1,116.17,2023-12-24 20:40:10 UTC
1,1,1,1,0,0,0,42.34,2023-12-24 20:40:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:40:20 UTC
1,1,1,1,1,1,1,67.01,2023-12-24 20:40:25 UTC
1,1,1,1,1,1,1,36.15,2023-12-24 20:40:30 UTC
1,1,1,1,1,1,0,35.02,2023-12-24 20:40:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:40:40 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:40:45 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:40:50 UTC
1,1,1,1,0,0,0,35.71,2023-12-24 20:41:00 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:41:05 UTC
1,1,1,1,1,1,1,36.86,2023-12-24 20:41:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:41:15 UTC
1,1,1,1,1,1,1,74.71,2023-12-24 20:41:20 UTC
1,1,1,1,1,1,1,64.07,2023-12-24 20:41:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:41:30 UTC
1,1,1,1,1,1,1,95.94,2023-12-24 20:41:35 UTC
1,1,1,1,0,0,0,41.0,2023-12-24 20:41:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:41:45 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:41:50 UTC
1,1,1,1,1,0,0,80.23,2023-12-24 20:41:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:42:00 UTC
1,1,1,1,0,0,0,40.43,2023-12-24 20:42:05 UTC
1,1,1,1,1,1,0,42.9,2023-12-24 20:42:10 UTC
1,1,1,1,1,1,1,37.9,2023-12-24 20:42:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:42:20 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:42:25 UTC
1,1,1,1,1,0,0,75.4,2023-12-24 20:42:30 UTC
1,1,1,1,1,1,1,61.41,2023-12-24 20:42:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:42:40 UTC
1,1,1,1,0,0,0,53.9,2023-12-24 20:42:45 UTC
1,1,1,1,1,1,0,36.04,2023-12-24 20:42:50 UTC
1,1,1,1,1,1,1,108.02,2023-12-24 20:42:55 UTC
1,1,1,1,1,1,1,75.27,2023-12-24 20:43:00 UTC
1,1,1,1,1,1,1,37.25,2023-12-24 20:43:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:43:10 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:43:15 UTC
1,1,1,1,1,1,1,103.86,2023-12-24 20:43:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:43:25 UTC
1,1,1,1,1,0,0,73.2,2023-12-24 20:43:30 UTC
1,1,1,1,1,1,1,58.95,2023-12-24 20:43:35 UTC
1,1,1,1,1,1,0,69.37,2023-12-24 20:43:40 UTC
1,1,1,1,1,1,1,80.19,2023-12-24 20:43:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:43:50 UTC
1,1,1,1,0,0,0,51.2,2023-12-24 20:43:55 UTC
1,1,1,1,1,1,0,55.57,2023-12-24 20:44:00 UTC
1,1,1,1,1,1,1,67.17,2023-12-24 20:44:05 UTC
1,1,1,1,1,1,1,98.77,2023-12-24 20:44:10 UTC
1,1,1,1,0,0,0,49.61,2023-12-24 20:44:15 UTC
1,1,1,1,1,1,0,67.27,2023-12-24 20:44:20 UTC
1,1,1,1,1,1,1,32.35,2023-12-24 20:44:25 UTC
1,1,1,1,1,1,0,65.29,2023-12-24 20:44:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:44:35 UTC
1,1,1,1,0,0,0,48.76,2023-12-24 20:44:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:44:45 UTC
1,1,1,1,1,1,1,59.69,2023-12-24 20:44:50 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:44:55 UTC
1,1,1,1,1,1,1,37.1,2023-12-24 20:45:00 UTC
1,1,1,1,1,1,1,112.38,2023-12-24 20:45:05 UTC
1,1,1,1,1,1,1,44.28,2023-12-24 20:45:10 UTC
1,1,1,1,1,1,1,96.72,2023-12-24 20:45:15 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:45:20 UTC
1,1,1,1,0,0,0,56.42,2023-12-24 20:45:25 UTC
1,1,1,1,1,1,0,35.46,2023-12-24 20:45:30 UTC
1,1,1,1,1,1,1,71.06,2023-12-24 20:45:35 UTC
1,1,1,1,1,1,1,46.98,2023-12-24 20:45:40 UTC
1,1,1,1,1,1,0,59.15,2023-12-24 20:45:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:45:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:45:55 UTC
1,1,1,1,0,0,0,30.92,2023-12-24 20:46:00 UTC
1,1,1,1,1,1,0,69.55,2023-12-24 20:46:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:46:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:46:15 UTC
1,1,1,1,1,0,0,86.86,2023-12-24 20:46:20 UTC
1,1,1,1,1,1,1,30.48,2023-12-24 20:46:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:46:30 UTC
1,1,1,1,1,1,1,40.49,2023-12-24 20:46:35 UTC
1,1,1,1,1,1,0,65.57,2023-12-24 20:46:40 UTC
1,1,1,1,1,1,1,30.77,2023-12-24 20:46:45 UTC
1,1,1,1,1,1,0,50.58,2023-12-24 20:46:50 UTC
1,1,1,1,1,1,1,109.07,2023-12-24 20:46:55 UTC
1,1,1,1,1,1,1,104.81,2023-12-24 20:47:00 UTC
1,1,1,1,0,0,0,56.91,2023-12-24 20:47:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:47:10 UTC
1,1,1,1,1,1,1,45.27,2023-12-24 20:47:15 UTC
1,1,1,1,1,1,1,120.61,2023-12-24 20:47:20 UTC
1,1,1,1,1,1,1,92.53,2023-12-24 20:47:25 UTC
1,1,1,1,0,0,0,55.31,2023-12-24 20:47:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:47:35 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:47:40 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:47:45 UTC
1,1,1,1,1,0,0,66.62,2023-12-24 20:47:50 UTC
1,1,1,1,1,1,1,57.5,2023-12-24 20:47:55 UTC
1,1,1,1,1,1,0,32.79,2023-12-24 20:48:00 UTC
1,1,1,1,1,1,1,78.8,2023-12-24 20:48:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:48:10 UTC
1,1,1,1,0,0,0,56.46,2023-12-24 20:48:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:48:20 UTC
1,1,1,1,1,1,1,66.12,2023-12-24 20:48:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:48:30 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:48:35 UTC
1,1,1,1,1,0,0,62.35,2023-12-24 20:48:40 UTC
1,1,1,1,1,1,1,98.19,2023-12-24 20:48:45 UTC
1,1,1,1,0,0,0,40.81,2023-12-24 20:48:50 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:48:55 UTC
1,1,1,1,1,1,1,66.96,2023-12-24 20:49:00 UTC
1,1,1,1,1,1,1,70.04,2023-12-24 20:49:05 UTC
1,1,1,1,1,1,1,55.63,2023-12-24 20:49:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:49:15 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:49:20 UTC
1,1,1,1,1,0,0,66.38,2023-12-24 20:49:25 UTC
1,1,1,1,1,1,1,85.77,2023-12-24 20:49:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:49:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:49:40 UTC
1,1,1,1,0,0,0,31.49,2023-12-24 20:49:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:49:50 UTC
1,1,1,1,1,1,1,67.67,2023-12-24 20:49:55 UTC
1,1,1,1,1,1,1,70.25,2023-12-24 20:50:00 UTC
1,1,1,1,1,1,1,53.07,2023-12-24 20:50:05 UTC
1,1,1,1,1,1,0,39.73,2023-12-24 20:50:10 UTC
1,1,1,1,1,1,1,68.26,2023-12-24 20:50:15 UTC
1,1,1,1,1,1,1,114.04,2023-12-24 20:50:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:50:25 UTC
1,1,1,1,1,0,0,75.09,2023-12-24 20:50:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:50:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:50:40 UTC
1,1,1,1,1,0,0,78.31,2023-12-24 20:50:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:50:50 UTC
1,1,1,1,0,0,0,34.47,2023-12-24 20:50:55 UTC
1,1,1,1,1,1,0,75.52,2023-12-24 20:51:00 UTC
1,1,1,1,1,1,1,96.78,2023-12-24 20:51:05 UTC
1,1,1,1,1,0,0,68.47,2023-12-24 20:51:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:51:15 UTC
1,1,1,1,1,1,1,100.45,2023-12-24 20:51:20 UTC
1,1,1,1,0,0,0,40.15,2023-12-24 20:51:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:51:30 UTC
1,1,1,1,1,1,1,50.58,2023-12-24 20:51:35 UTC
1,1,1,1,1,1,0,43.31,2023-12-24 20:51:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:51:45 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:51:50 UTC
1,1,1,1,1,0,0,61.37,2023-12-24 20:51:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:52:00 UTC
1,1,1,1,0,0,0,46.44,2023-12-24 20:52:05 UTC
1,1,1,1,1,1,0,42.32,2023-12-24 20:52:10 UTC
1,1,1,1,1,1,1,57.95,2023-12-24 20:52:15 UTC
1,1,1,1,1,1,1,68.29,2023-12-24 20:52:20 UTC
1,1,1,1,1,1,1,55.64,2023-12-24 20:52:25 UTC
1,1,1,1,1,1,0,57.67,2023-12-24 20:52:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:52:35 UTC
1,1,1,1,1,1,1,96.2,2023-12-24 20:52:40 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:52:45 UTC
1,1,1,1,0,0,0,31.66,2023-12-24 20:52:50 UTC
1,1,1,1,1,1,0,35.15,2023-12-24 20:52:55 UTC
1,1,1,1,1,1,1,110.52,2023-12-24 20:53:00 UTC
1,1,1,1,1,1,1,70.13,2023-12-24 20:53:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:53:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:53:15 UTC
1,1,1,1,0,0,0,44.93,2023-12-24 20:53:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:53:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:53:30 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:53:35 UTC
1,1,1,1,0,0,0,49.98,2023-12-24 20:53:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:53:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:53:55 UTC
1,1,1,1,1,0,0,67.37,2023-12-24 20:54:00 UTC
1,1,1,1,1,1,1,46.58,2023-12-24 20:54:05 UTC
1,1,1,1,1,1,0,40.31,2023-12-24 20:54:10 UTC
1,1,1,1,1,1,1,67.48,2023-12-24 20:54:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:54:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:54:25 UTC
1,1,1,1,0,0,0,38.3,2023-12-24 20:54:30 UTC
1,1,1,1,1,1,0,49.14,2023-12-24 20:54:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:54:40 UTC
1,1,1,1,1,1,1,64.71,2023-12-24 20:54:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:54:50 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:54:55 UTC
1,1,1,1,1,0,0,62.94,2023-12-24 20:55:05 UTC
1,1,1,1,1,1,1,80.86,2023-12-24 20:55:10 UTC
1,1,1,1,1,1,1,59.8,2023-12-24 20:55:15 UTC
1,1,1,1,1,1,0,59.6,2023-12-24 20:55:20 UTC
1,1,1,1,1,1,1,44.28,2023-12-24 20:55:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:55:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:55:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:55:40 UTC
1,1,1,1,1,0,0,68.3,2023-12-24 20:55:50 UTC
1,1,1,1,1,1,1,119.63,2023-12-24 20:55:55 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:56:00 UTC
1,1,1,1,1,0,0,74.89,2023-12-24 20:56:05 UTC
1,1,1,1,1,1,1,75.83,2023-12-24 20:56:10 UTC
1,1,1,1,1,1,1,31.24,2023-12-24 20:56:15 UTC
1,1,1,1,1,1,0,72.36,2023-12-24 20:56:20 UTC
1,1,1,1,1,1,1,31.31,2023-12-24 20:56:25 UTC
1,1,1,1,1,1,0,60.15,2023-12-24 20:56:30 UTC
1,1,1,1,1,1,1,49.97,2023-12-24 20:56:35 UTC
1,1,1,1,1,1,0,58.49,2023-12-24 20:56:40 UTC
1,1,1,1,1,1,1,38.3,2023-12-24 20:56:45 UTC
1,1,1,1,1,1,1,43.25,2023-12-24 20:56:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:56:55 UTC
1,1,1,1,1,1,1,92.91,2023-12-24 20:57:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:57:05 UTC
1,1,1,1,1,1,1,92.01,2023-12-24 20:57:15 UTC
1,1,1,1,0,0,0,39.28,2023-12-24 20:57:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:57:25 UTC
1,1,1,1,1,1,1,120.7,2023-12-24 20:57:30 UTC
1,1,1,1,0,0,0,34.44,2023-12-24 20:57:35 UTC
1,1,1,1,1,1,0,43.08,2023-12-24 20:57:40 UTC
1,1,1,1,1,1,1,73.5,2023-12-24 20:57:45 UTC
1,1,1,1,1,1,1,60.66,2023-12-24 20:57:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:57:55 UTC
1,1,1,1,1,1,1,117.37,2023-12-24 20:58:00 UTC
1,1,1,1,0,0,0,42.41,2023-12-24 20:58:05 UTC
1,1,1,1,1,1,0,68.89,2023-12-24 20:58:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:58:15 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 20:58:20 UTC
1,1,1,1,0,0,0,38.62,2023-12-24 20:58:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 20:58:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 20:58:35 UTC
1,1,1,1,1,0,0,77.32,2023-12-24 20:58:40 UTC
1,1,1,1,1,1,1,105.2,2023-12-24 20:58:45 UTC
1,1,1,1,0,0,0,45.24,2023-12-24 20:58:50 UTC
1,1,1,1,1,1,1,120.83,2023-12-24 20:58:55 UTC
1,1,1,1,1,1,1,53.68,2023-12-24 20:59:00 UTC
1,1,1,1,1,1,0,49.1,2023-12-24 20:59:05 UTC
1,1,1,1,1,1,1,30.86,2023-12-24 20:59:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:59:15 UTC
1,1,1,1,1,1,1,79.65,2023-12-24 20:59:20 UTC
1,1,1,1,1,1,1,68.71,2023-12-24 20:59:25 UTC
1,1,1,1,1,1,1,83.91,2023-12-24 20:59:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 20:59:35 UTC
1,1,1,1,0,0,0,38.13,2023-12-24 20:59:40 UTC
1,1,1,1,1,1,1,91.39,2023-12-24 20:59:45 UTC
1,1,1,1,1,1,1,119.99,2023-12-24 20:59:50 UTC
1,1,1,1,0,0,0,52.15,2023-12-24 20:59:55 UTC
1,1,1,1,1,1,1,117.83,2023-12-24 21:00:00 UTC
1,1,1,1,1,1,1,71.61,2023-12-24 21:00:05 UTC
1,1,1,1,1,1,1,102.61,2023-12-24 21:00:10 UTC
1,1,1,1,1,0,0,80.88,2023-12-24 21:00:15 UTC
1,1,1,1,1,1,1,77.16,2023-12-24 21:00:20 UTC
1,1,1,1,1,1,1,75.01,2023-12-24 21:00:25 UTC
1,1,1,1,1,1,1,80.69,2023-12-24 21:00:30 UTC
1,1,1,1,1,1,1,77.24,2023-12-24 21:00:35 UTC
1,1,1,1,1,1,1,80.55,2023-12-24 21:00:40 UTC
1,1,1,1,1,1,1,43.54,2023-12-24 21:00:45 UTC
1,1,1,1,1,1,0,85.42,2023-12-24 21:00:50 UTC
1,1,1,1,1,1,1,30.9,2023-12-24 21:00:55 UTC
1,1,1,1,1,1,0,52.03,2023-12-24 21:01:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:01:05 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 21:01:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:01:15 UTC
1,1,1,1,0,0,0,43.94,2023-12-24 21:01:20 UTC
1,1,1,1,1,1,0,78.28,2023-12-24 21:01:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:01:30 UTC
1,1,1,1,1,1,1,111.63,2023-12-24 21:01:35 UTC
1,1,1,1,1,0,0,79.27,2023-12-24 21:01:40 UTC
1,1,1,1,1,1,1,36.15,2023-12-24 21:01:45 UTC
1,1,1,1,1,1,0,31.49,2023-12-24 21:01:50 UTC
1,1,1,1,1,1,1,95.29,2023-12-24 21:01:55 UTC
1,1,1,1,1,1,1,80.81,2023-12-24 21:02:00 UTC
1,1,1,1,1,1,1,55.77,2023-12-24 21:02:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 21:02:10 UTC
1,1,1,1,1,1,1,67.39,2023-12-24 21:02:15 UTC
1,1,1,1,1,1,1,75.95,2023-12-24 21:02:20 UTC
1,1,1,1,1,1,1,81.04,2023-12-24 21:02:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:02:30 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:02:35 UTC
1,1,1,1,0,0,0,40.79,2023-12-24 21:02:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 21:02:45 UTC
1,1,1,1,1,1,1,53.15,2023-12-24 21:02:50 UTC
1,1,1,1,1,1,0,70.95,2023-12-24 21:02:55 UTC
1,1,1,1,1,1,1,62.25,2023-12-24 21:03:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:03:05 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:03:10 UTC
1,1,1,1,1,0,0,70.44,2023-12-24 21:03:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:03:25 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:03:30 UTC
1,1,1,1,0,0,0,55.18,2023-12-24 21:03:35 UTC
1,1,1,1,1,1,0,63.88,2023-12-24 21:03:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:03:45 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:03:50 UTC
1,1,1,1,0,0,0,54.87,2023-12-24 21:03:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 21:04:00 UTC
1,1,1,1,1,1,1,43.87,2023-12-24 21:04:05 UTC
1,1,1,1,1,1,0,83.48,2023-12-24 21:04:10 UTC
1,1,1,1,1,1,1,66.18,2023-12-24 21:04:15 UTC
1,1,1,1,1,1,1,90.31,2023-12-24 21:04:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:04:25 UTC
1,1,1,1,1,1,1,109.38,2023-12-24 21:04:40 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:04:45 UTC
1,1,1,1,0,0,0,45.16,2023-12-24 21:05:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 21:05:10 UTC
1,1,1,1,1,1,1,57.44,2023-12-24 21:05:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 21:05:20 UTC
1,1,1,1,1,1,1,68.57,2023-12-24 21:05:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:05:30 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:05:35 UTC
1,1,1,1,1,0,0,72.25,2023-12-24 21:05:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:05:45 UTC
1,1,1,1,0,0,0,38.46,2023-12-24 21:05:50 UTC
1,1,1,1,1,1,0,71.86,2023-12-24 21:05:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:06:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:06:05 UTC
1,1,1,1,1,0,0,66.08,2023-12-24 21:06:15 UTC
1,1,1,1,1,1,1,41.17,2023-12-24 21:06:20 UTC
1,1,1,1,1,1,0,65.31,2023-12-24 21:06:25 UTC
1,1,1,1,1,1,1,73.95,2023-12-24 21:06:30 UTC
1,1,1,1,1,1,1,104.13,2023-12-24 21:06:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:06:40 UTC
1,1,1,1,1,0,0,70.33,2023-12-24 21:06:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:06:50 UTC
1,1,1,1,0,0,0,44.86,2023-12-24 21:06:55 UTC
1,1,1,1,1,1,1,94.25,2023-12-24 21:07:00 UTC
1,1,1,1,1,1,1,83.19,2023-12-24 21:07:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-24 21:07:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:07:15 UTC
1,1,1,1,1,0,0,72.58,2023-12-24 21:07:20 UTC
1,1,1,1,1,1,1,104.75,2023-12-24 21:07:25 UTC
1,1,1,1,0,0,0,51.95,2023-12-24 21:07:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 21:07:35 UTC
1,1,1,1,1,1,1,46.58,2023-12-24 21:07:40 UTC
1,1,1,1,1,1,0,75.89,2023-12-24 21:07:45 UTC
1,1,1,1,1,1,1,62.85,2023-12-24 21:07:50 UTC
1,1,1,1,1,1,1,99.17,2023-12-24 21:07:55 UTC
1,1,1,1,0,0,0,34.96,2023-12-24 21:08:00 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 21:08:05 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 21:08:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:08:15 UTC
1,1,1,1,1,1,1,101.23,2023-12-24 21:08:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-24 21:08:25 UTC
1,1,1,1,1,0,0,80.74,2023-12-24 21:08:40 UTC
1,1,1,1,1,1,1,45.37,2023-12-24 21:08:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-24 21:08:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-24 21:08:55 UTC
